2;	0.25 ,0.25 ,0.25 ,0.25 ,3.25570183403e-31;	7.67883586226e+29 ,7.67883586226e+29 ,7.67883586226e+29 ,7.67883586226e+29 ,1.0
3;	0.241279824617 ,0.241174114503 ,0.232578332952 ,0.242193438816 ,0.0427742891126;	5.64076761116 ,5.63829626409 ,5.43733952748 ,5.6621265681 ,1.0
4;	0.229469055056 ,0.23781983034 ,0.231446572183 ,0.228543837985 ,0.0727207044359;	3.15548449147 ,3.27031802269 ,3.1826778079 ,3.14276160769 ,1.0
5;	0.193185151535 ,0.191718688235 ,0.182516102814 ,0.182632403759 ,0.249947653657;	0.772902440606 ,0.767035358926 ,0.730217308082 ,0.730682609286 ,1.0
6;	0.243516688471 ,0.228729562007 ,0.249077373852 ,0.232558534115 ,0.0461178415538;	5.28031408815 ,4.9596762186 ,5.4008896657 ,5.04270204936 ,1.0
7;	0.000126205509982 ,7.85667946877e-05 ,0.00214475110323 ,0.000471035558527 ,0.997179441034;	0.000126562486939 ,7.87890237752e-05 ,0.00215081761112 ,0.000472367900043 ,1.0
8;	8.09302099559e-34 ,1.93119908595e-66 ,1.53808113631e-39 ,1.46778439883e-71 ,1.0;	8.09302099559e-34 ,1.93119908595e-66 ,1.53808113631e-39 ,1.46778439883e-71 ,1.0
9;	0.510326307167 ,0.489668302323 ,5.39012960915e-06 ,3.806799994e-10 ,7.40173875135e-27;	6.89468142974e+25 ,6.61558478046e+25 ,7.28224784774e+20 ,5.1431158568e+16 ,1.0
10;	0.249972876756 ,0.249628893964 ,0.250624240786 ,0.249773988493 ,6.66259218883e-28;	3.75188619792e+26 ,3.74672330062e+26 ,3.76166263345e+26 ,3.74890104954e+26 ,1.0
11;	0.213367747386 ,0.213718860483 ,0.213823033591 ,0.213489102258 ,0.145601256282;	1.46542518131 ,1.46783665156 ,1.46855212003 ,1.46625865539 ,1.0
12;	0.213174752402 ,0.213385452438 ,0.213134095386 ,0.213058291624 ,0.14724740815;	1.44773178069 ,1.44916270595 ,1.44745566706 ,1.44694086165 ,1.0
