2;	0.2 ,0.2 ,0.2 ,0.2 ,0.2;	2.4533008987 ,2.4533008987 ,2.4533008987 ,2.4533008987 ,2.4533008987
3;	0.692461992083 ,0.00634991645192 ,0.294886600647 ,0.00595616698553 ,0.000345323832541;	8.72012647559e+58 ,7.99640633035e+56 ,3.71348678051e+58 ,7.50056032207e+56 ,4.34863938992e+55
4;	0.991739710213 ,7.27223729567e-17 ,3.07689849153e-10 ,3.16046391937e-08 ,0.008260257875;	14499.9102206 ,1.06325063728e-12 ,4.49863521907e-06 ,0.000462081356775 ,120.770597721
5;	0.166117692057 ,0.0936375148756 ,0.685548620707 ,0.0421648510197 ,0.0125313213415;	131.928177429 ,74.3655087158 ,544.452423754 ,33.4866917408 ,9.95218730102
6;	0.093401933729 ,0.3201755184 ,0.169757207254 ,0.093401933729 ,0.323263406888;	313709.568281 ,1075375.20522 ,570164.428873 ,313709.568281 ,1085746.5126
7;	0.199512649181 ,0.194169176504 ,0.209345816452 ,0.206797640047 ,0.190174717816;	1.01127569522 ,0.984191076437 ,1.06111736245 ,1.04820134497 ,0.96394424495
8;	0.145019828073 ,0.247641745493 ,0.249444605948 ,0.199176338447 ,0.158717482038;	0.650463175036 ,1.11075732323 ,1.11884376459 ,0.893373514644 ,0.711901804547
9;	0.199321399047 ,0.201032476263 ,0.198031358377 ,0.199654539608 ,0.201960226705;	6.39008929804 ,6.44494510508 ,6.34873159578 ,6.40076952576 ,6.47468806394
10;	0.199075426025 ,0.200384363061 ,0.19964645819 ,0.200513260133 ,0.200380492591;	0.988250945979 ,0.994748775919 ,0.991085665903 ,0.995388647229 ,0.994729562119
11;	0.200012833057 ,0.200235259139 ,0.199364524493 ,0.200239287958 ,0.200148095354;	22.3889101928 ,22.4138079831 ,22.3163402381 ,22.4142589584 ,22.4040510984
12;	0.198891343434 ,0.198881259309 ,0.200569993919 ,0.200931093466 ,0.200726309872;	3.42484118338 ,3.42466753819 ,3.45374697293 ,3.45996498412 ,3.45643868038
