3;	1.31456913288e-05 ,2.33101731364e-05 ,1.523364988e-05 ,1.88796205819e-05 ,0.999929430865;	1.31466190743e-05 ,2.33118182312e-05 ,1.52347249813e-05 ,1.88809529944e-05 ,1.0
4;	0.257997543554 ,0.243321145697 ,0.230551350718 ,0.261945213461 ,0.00618474656965;	41.7151358828 ,39.3421368131 ,37.2774127641 ,42.3534271795 ,1.0
5;	0.248210979941 ,0.248044883683 ,0.241037266612 ,0.234895153296 ,0.0278117164681;	8.92469115404 ,8.91871898549 ,8.66675262164 ,8.44590637062 ,1.0
6;	0.340511969426 ,0.243897927831 ,0.182747316519 ,0.202148248255 ,0.0306945379698;	11.093568822 ,7.94597162763 ,5.95374058728 ,6.58580521569 ,1.0
7;	8.63800435924e-68 ,2.40521546379e-48 ,3.23168828875e-71 ,1.46867682394e-66 ,1.0;	8.63800435924e-68 ,2.40521546379e-48 ,3.23168828875e-71 ,1.46867682394e-66 ,1.0
8;	0.229367417092 ,0.268154429082 ,0.234758313919 ,0.267719839906 ,6.54756445338e-69;	3.5030952154e+67 ,4.09548361061e+67 ,3.58542959891e+67 ,4.08884619331e+67 ,1.0
9;	0.222281821549 ,0.24054136214 ,0.217918681714 ,0.210835451125 ,0.108422683473;	2.05014130281 ,2.21855200808 ,2.00989935624 ,1.94456957135 ,1.0
10;	7.28698974506e-36 ,1.29103308513e-23 ,6.99160543789e-40 ,1.30076323571e-21 ,1.0;	7.28698974506e-36 ,1.29103308513e-23 ,6.99160543789e-40 ,1.30076323571e-21 ,1.0
11;	0.251895520746 ,0.248565906834 ,0.247653161368 ,0.251885411052 ,1.53916887741e-22;	1.63656843926e+21 ,1.61493589483e+21 ,1.6090057758e+21 ,1.63650275645e+21 ,1.0
12;	0.216150991465 ,0.199789501688 ,0.207045579345 ,0.21155366247 ,0.165460265032;	1.30636193181 ,1.20747722511 ,1.25133112355 ,1.27857683794 ,1.0
