1;	0.2 ,0.2 ,0.2 ,0.2 ,0.2;	0.0730771778416 ,0.0730771778416 ,0.0730771778416 ,0.0730771778416 ,0.0730771778416
2;	0.2 ,0.2 ,0.2 ,0.2 ,0.2;	1.0 ,1.0 ,1.0 ,1.0 ,1.0
3;	0.147342352073 ,0.246348011777 ,0.235062305724 ,0.220126137264 ,0.151121193163;	1.48992367453 ,2.49106743415 ,2.37694654226 ,2.22591222875 ,1.52813525948
4;	0.200380528257 ,0.201237236345 ,0.199912752702 ,0.198779119253 ,0.199690363443;	7.34297136782 ,7.37436555077 ,7.32582966982 ,7.28428751983 ,7.31768018554
5;	0.219139496961 ,0.223852205842 ,0.17070251394 ,0.175466833581 ,0.210838949676;	1.34526553481 ,1.37419616997 ,1.04791793307 ,1.07716539918 ,1.29430968096
6;	0.202106956154 ,0.198460931974 ,0.198805433992 ,0.202212060211 ,0.198414617669;	19.0417697401 ,18.6982548298 ,18.7307125355 ,19.0516722556 ,18.6938912674
7;	0.198475902067 ,0.201202774625 ,0.200846197696 ,0.20186453408 ,0.197610591532;	1.67527799809 ,1.69829474497 ,1.69528498168 ,1.70388046618 ,1.66797416077
8;	0.200949981061 ,0.197654155119 ,0.198951665637 ,0.200866062615 ,0.201578135568;	0.994672723467 ,0.978358871891 ,0.984781357299 ,0.994257339556 ,0.997781995494
9;	0.199967615777 ,0.19997904254 ,0.200024273179 ,0.20000543925 ,0.200023629254;	9.09842413462 ,9.0989440465 ,9.10100201738 ,9.10014508327 ,9.10097271916
10;	0.200039911279 ,0.200851190339 ,0.199480596842 ,0.199463258868 ,0.20016504267;	0.993438285395 ,0.997467259779 ,0.99066061782 ,0.990574513967 ,0.994059712958
11;	0.199152723134 ,0.200055214322 ,0.199144388754 ,0.200703992103 ,0.200943681688;	1.01125209287 ,1.01583473722 ,1.01120977279 ,1.01912908278 ,1.02034617181
12;	0.199674331091 ,0.199868389858 ,0.199930811681 ,0.200143481681 ,0.200382985689;	15.4977744976 ,15.5128364186 ,15.5176813044 ,15.5341877411 ,15.5527769062
