1;	0.00498318891676 ,0.00498318891676 ,0.00498318891676 ,0.00498318891676 ,0.980067244333;	0.00508453776572 ,0.00508453776572 ,0.00508453776572 ,0.00508453776572 ,1.0
2;	0.249342093056 ,0.249342093056 ,0.249342093056 ,0.249342093056 ,0.00263162777617;	94.7482373129 ,94.7482373129 ,94.7482373129 ,94.7482373129 ,1.0
3;	0.483787748349 ,5.70643284297e-07 ,8.22995433028e-14 ,0.0746458944882 ,0.44156578652;	1.09561873478 ,1.29231770603e-06 ,1.86381159536e-13 ,0.169048184364 ,1.0
4;	0.0 ,0.0 ,0.0 ,0.0 ,1.0;	0.0 ,0.0 ,0.0 ,0.0 ,1.0
5;	nan ,nan ,nan ,nan ,0.0;	inf ,inf ,inf ,inf ,1.0
6;	0.0 ,0.0 ,0.0 ,0.0 ,1.0;	0.0 ,0.0 ,0.0 ,0.0 ,1.0
7;	nan ,nan ,nan ,nan ,0.0;	inf ,inf ,inf ,inf ,1.0
8;	0.236170278786 ,0.195745723173 ,0.207827907412 ,0.252016030283 ,0.108240060345;	2.1819119283 ,1.80844063233 ,1.920064593 ,2.32830644662 ,1.0
9;	0.222608578367 ,0.227757532654 ,0.225960607285 ,0.228585171757 ,0.0950881099371;	2.34107690766 ,2.39522620446 ,2.37632872748 ,2.40393012236 ,1.0
10;	0.163293451838 ,0.181995876574 ,0.163732062816 ,0.173161015629 ,0.317817593144;	0.51379613766 ,0.572642548745 ,0.515176209085 ,0.544844021742 ,1.0
11;	0.225245324374 ,0.19954501133 ,0.177091213962 ,0.178528532458 ,0.219589917877;	1.02575439961 ,0.908716635347 ,0.80646331887 ,0.813008785574 ,1.0
12;	0.238397353712 ,0.24200202832 ,0.24382838384 ,0.242667188167 ,0.0331050459607;	7.20123917046 ,7.31012512736 ,7.36529362109 ,7.33021752802 ,1.0
