2;	0.200086846633 ,0.200086846633 ,0.200086846633 ,0.200086846633 ,0.199652613468;	1.00217494355 ,1.00217494355 ,1.00217494355 ,1.00217494355 ,1.0
3;	nan ,nan ,nan ,nan ,0.0;	inf ,inf ,inf ,inf ,1.0
4;	nan ,nan ,nan ,0.0 ,0.0;	inf ,inf ,inf ,0.0 ,1.0
5;	0.0 ,0.0 ,0.0 ,0.0 ,1.0;	0.0 ,0.0 ,0.0 ,0.0 ,1.0
6;	nan ,nan ,nan ,nan ,0.0;	inf ,inf ,inf ,inf ,1.0
7;	0.0 ,0.0 ,0.0 ,0.0 ,1.0;	0.0 ,0.0 ,0.0 ,0.0 ,1.0
8;	nan ,nan ,nan ,nan ,0.0;	inf ,inf ,inf ,inf ,1.0
9;	0.0 ,0.0 ,0.0 ,0.0 ,1.0;	0.0 ,0.0 ,0.0 ,0.0 ,1.0
10;	0.0 ,0.0 ,0.0 ,0.0 ,1.0;	0.0 ,0.0 ,0.0 ,0.0 ,1.0
11;	nan ,nan ,nan ,nan ,0.0;	inf ,inf ,inf ,inf ,1.0
12;	6.26573194473e-07 ,6.21539960211e-07 ,6.25915717207e-07 ,6.31887177185e-07 ,0.999997494084;	6.26574764617e-07 ,6.21541517742e-07 ,6.25917285703e-07 ,6.31888760645e-07 ,1.0
