1;	6.16527914976e-05 ,6.16527914976e-05 ,6.16527914976e-05 ,6.16527914976e-05 ,0.999753388834;	6.16679995148e-05 ,6.16679995148e-05 ,6.16679995148e-05 ,6.16679995148e-05 ,1.0
2;	0.248471320211 ,0.248471320211 ,0.248471320211 ,0.248471320211 ,0.00611471915545;	40.6349521367 ,40.6349521367 ,40.6349521367 ,40.6349521367 ,1.0
3;	0.221540418118 ,0.221965209631 ,0.220475259479 ,0.240466439844 ,0.0955526729279;	2.31851617888 ,2.32296180556 ,2.30736883358 ,2.51658517209 ,1.0
4;	0.188758481672 ,0.126056399201 ,0.436884395395 ,0.244834815598 ,0.00346590813274;	54.4614786205 ,36.3703809718 ,126.051925978 ,70.6408843573 ,1.0
5;	0.173176778664 ,0.314501318338 ,0.160164081386 ,0.26122356816 ,0.0909342534511;	1.90441744548 ,3.45855721472 ,1.7613173838 ,2.87266413091 ,1.0
6;	0.274152140634 ,0.147580499601 ,0.139551660808 ,0.151870033397 ,0.28684566556;	0.955747893556 ,0.514494438369 ,0.486504338617 ,0.529448590761 ,1.0
7;	0.253570944184 ,0.171937834131 ,0.248329619951 ,0.166948555456 ,0.159213046278;	1.59265179653 ,1.07992302234 ,1.55973160339 ,1.04858590021 ,1.0
8;	0.217682983867 ,0.229727343078 ,0.190652805564 ,0.227743189707 ,0.134193677784;	1.62215528676 ,1.71190883857 ,1.42072867152 ,1.69712309453 ,1.0
9;	0.198382171697 ,0.192347308788 ,0.192509303152 ,0.189010514445 ,0.227750701918;	0.871049660994 ,0.844551991141 ,0.84526327046 ,0.829900908552 ,1.0
10;	0.206516978665 ,0.196663969646 ,0.194316196262 ,0.194036949896 ,0.208465905531;	0.990651100186 ,0.943386733412 ,0.932124587793 ,0.93078505764 ,1.0
11;	0.201491686332 ,0.201954574916 ,0.201457234853 ,0.202134446451 ,0.192962057449;	1.04420365846 ,1.0466025165 ,1.04402511829 ,1.04753467663 ,1.0
12;	0.199913903447 ,0.200093298583 ,0.201361903152 ,0.200619076583 ,0.198011818235;	1.00960591762 ,1.01051189958 ,1.01691861096 ,1.01316718553 ,1.0
