3;	0.000151663916842 ,6.90478501585e-06 ,4.60396128713e-08 ,1.89055246561e-07 ,0.999841196203;	0.000151688005474 ,6.90588169608e-06 ,4.60469252978e-08 ,1.89085274021e-07 ,1.0
4;	3.56417936127e-126 ,6.38189188318e-235 ,1.59442461635e-14 ,6.97364474322e-12 ,0.999999999993;	3.56417936129e-126 ,6.38189188322e-235 ,1.59442461636e-14 ,6.97364474327e-12 ,1.0
5;	0.270070934159 ,0.156019026838 ,0.338606674188 ,0.235303364816 ,1.42815959651e-17;	1.89104169323e+16 ,1.09244812148e+16 ,2.37093021687e+16 ,1.64759852744e+16 ,1.0
6;	0.0 ,0.0 ,0.0 ,0.0 ,1.0;	0.0 ,0.0 ,0.0 ,0.0 ,1.0
7;	nan ,nan ,nan ,nan ,0.0;	inf ,inf ,inf ,inf ,1.0
8;	0.294083962644 ,0.142469795572 ,0.280425345817 ,0.274943488154 ,0.00807740781194;	36.4082103431 ,17.6380590022 ,34.7172449808 ,34.038579524 ,1.0
9;	0.0 ,0.0 ,1.12515834144e-291 ,3.74467008295e-285 ,1.0;	0.0 ,0.0 ,1.12515834144e-291 ,3.74467008295e-285 ,1.0
10;	0.250316177414 ,0.261058129116 ,0.238309516056 ,0.250316177414 ,4.74318582209e-285;	5.27738500668e+283 ,5.50385624574e+283 ,5.02425005037e+283 ,5.27738500668e+283 ,1.0
11;	0.213205713704 ,0.177843697363 ,0.1827961468 ,0.197931400246 ,0.228223041887;	0.934198895702 ,0.77925390834 ,0.800953949649 ,0.867271764543 ,1.0
12;	0.198486755681 ,0.208999604596 ,0.201335105971 ,0.198503849016 ,0.192674684737;	1.03016520282 ,1.08472789189 ,1.04494841264 ,1.03025391886 ,1.0
