0;	0.000483401409252 ,0.000483401409252 ,0.000483401409252 ,0.000483401409252 ,0.998066394363;	0.0004843379278 ,0.0004843379278 ,0.0004843379278 ,0.0004843379278 ,1.0
1;	0.227995706481 ,0.227995706481 ,0.227995706481 ,0.227995706481 ,0.0880171740766;	2.59035476738 ,2.59035476738 ,2.59035476738 ,2.59035476738 ,1.0
2;	0.246304379355 ,0.246304379355 ,0.246304379355 ,0.246304379355 ,0.014782482581;	16.6619089862 ,16.6619089862 ,16.6619089862 ,16.6619089862 ,1.0
3;	0.23733049955 ,0.246925954378 ,0.237500555531 ,0.233667588213 ,0.0445754023285;	5.32424806402 ,5.53951151261 ,5.32806308243 ,5.24207468708 ,1.0
4;	0.227098107832 ,0.232703102363 ,0.233920327434 ,0.230058565196 ,0.076219897175;	2.97951212543 ,3.05304928224 ,3.06901919452 ,3.01835312987 ,1.0
5;	0.221124941014 ,0.259792604242 ,0.233568317084 ,0.22217688506 ,0.063337252601;	3.49123038864 ,4.10173465967 ,3.68769258993 ,3.50783900369 ,1.0
6;	0.179669969629 ,0.184865401214 ,0.175465029308 ,0.180203829104 ,0.279795770746;	0.642146838567 ,0.660715495168 ,0.627118232847 ,0.644054871249 ,1.0
7;	0.24190447967 ,0.244311216776 ,0.244314657717 ,0.244009487319 ,0.0254601585177;	9.50129511183 ,9.59582465309 ,9.59595980314 ,9.58397360918 ,1.0
8;	0.172335807488 ,0.158185723752 ,0.16443836966 ,0.177066747152 ,0.327973351949;	0.525456737455 ,0.482312733067 ,0.501377226785 ,0.539881505918 ,1.0
9;	0.22736259379 ,0.230855963899 ,0.198473200247 ,0.114962095254 ,0.22834614681;	0.995692710239 ,1.01099128285 ,0.869176918548 ,0.503455376233 ,1.0
10;	0.18379412938 ,0.186998754424 ,0.178985618601 ,0.186250548117 ,0.263970949478;	0.696266501081 ,0.708406568198 ,0.678050440606 ,0.705572141498 ,1.0
11;	0.212033924707 ,0.21290626895 ,0.211856526284 ,0.211852263726 ,0.151351016333;	1.4009415321 ,1.4067052479 ,1.39976943279 ,1.39974126939 ,1.0
12;	0.168905905189 ,0.169764892868 ,0.168299426265 ,0.168439606485 ,0.324590169192;	0.520366669174 ,0.523013045312 ,0.518498224035 ,0.518930092383 ,1.0
