3;	2.06899498721e-09 ,6.51189041283e-09 ,2.61719814494e-09 ,2.93748064098e-09 ,0.999999985864;	2.06899501645e-09 ,6.51189050487e-09 ,2.61719818194e-09 ,2.93748068251e-09 ,1.0
4;	0.210167779729 ,0.266524715015 ,0.247536156188 ,0.275085488968 ,0.000685860100273;	306.42951769 ,388.599241899 ,360.913480883 ,401.081049705 ,1.0
5;	3.97653611895e-07 ,7.99364413501e-07 ,0.000746927225648 ,2.51089785959e-07 ,0.999251624667;	3.97951428928e-07 ,7.99963086142e-07 ,0.000747486626201 ,2.51277836093e-07 ,1.0
6;	0.196535448347 ,0.287479595755 ,0.239701216357 ,0.276283739407 ,1.33648053679e-10;	1470544784.88 ,2151019695.69 ,1793525680.01 ,2067248506.82 ,1.0
7;	4.33561961846e-47 ,1.78511447865e-52 ,1.45845972773e-71 ,5.31413811924e-59 ,1.0;	4.33561961846e-47 ,1.78511447865e-52 ,1.45845972773e-71 ,5.31413811924e-59 ,1.0
8;	0.24145697338 ,0.252305345834 ,0.259358466297 ,0.246879214489 ,7.81509612476e-62;	3.08962256542e+60 ,3.22843560471e+60 ,3.31868555622e+60 ,3.15900419583e+60 ,1.0
9;	0.249496702269 ,0.257556885256 ,0.227810629396 ,0.250604901886 ,0.0145308811946;	17.1701013123 ,17.7247946498 ,15.6776885273 ,17.2463664474 ,1.0
10;	0.157181686301 ,0.169882320287 ,0.12798076469 ,0.224688574683 ,0.32026665404;	0.490783802554 ,0.530440238295 ,0.399606899675 ,0.701567184248 ,1.0
11;	0.239234502463 ,0.244681503312 ,0.246090903275 ,0.24586832834 ,0.0241247626103;	9.91655363942 ,10.1423382798 ,10.2007595785 ,10.1915335836 ,1.0
12;	4.59756906507e-08 ,2.59666561761e-09 ,1.84151584918e-08 ,4.80206975161e-13 ,0.999999933012;	4.59756937306e-08 ,2.59666579155e-09 ,1.84151597254e-08 ,4.80207007329e-13 ,1.0
