3;	0.169875646397 ,0.183858588954 ,0.245908048748 ,0.400357715902 ,3.82221202616e-103;	4.44443283716e+101 ,4.8102666125e+101 ,6.43365797251e+101 ,1.04745030669e+102 ,1.0
4;	0.750946613116 ,1.22091913062e-46 ,0.220601916043 ,8.51673087695e-06 ,0.0284429541101;	26.4018501809 ,4.29251872327e-45 ,7.75594248014 ,0.000299432008504 ,1.0
5;	8.67310080833e-235 ,0.0 ,9.39752688053e-199 ,5.92469311887e-86 ,1.0;	8.67310080833e-235 ,0.0 ,9.39752688053e-199 ,5.92469311887e-86 ,1.0
6;	1.23194016064e-42 ,0.962877888338 ,0.0371221116621 ,7.35732692698e-25 ,5.05505242593e-91;	2.43704724865e+48 ,1.90478318958e+90 ,7.34356610658e+88 ,1.45544028173e+66 ,1.0
7;	4.82878361967e-40 ,1.0878725716e-117 ,1.09750773381e-32 ,3.0217964735e-50 ,1.0;	4.82878361967e-40 ,1.0878725716e-117 ,1.09750773381e-32 ,3.0217964735e-50 ,1.0
8;	1.42203863536e-37 ,8.81855501517e-11 ,0.999999999912 ,1.27571303442e-39 ,1.50322291228e-67;	9.45993188194e+29 ,5.86643201292e+56 ,6.65237332229e+66 ,8.48651935785e+27 ,1.0
9;	0.278456560607 ,0.269035031276 ,0.251488534704 ,0.201019873412 ,2.42546687649e-49;	1.14805344615e+48 ,1.10920925734e+48 ,1.03686649833e+48 ,8.28788367967e+47 ,1.0
10;	2.27641461575e-89 ,1.80851192683e-93 ,3.34934229159e-90 ,5.33209900861e-104 ,1.0;	2.27641461575e-89 ,1.80851192683e-93 ,3.34934229159e-90 ,5.33209900861e-104 ,1.0
11;	0.974625318602 ,0.0253746813979 ,8.3109695152e-42 ,3.72447431535e-33 ,1.65084883154e-45;	5.90378295082e+44 ,1.53706874386e+43 ,5034.36132759 ,2.25609652695e+12 ,1.0
12;	2.34297938619e-27 ,0.999999999999 ,7.70945488648e-13 ,3.55168801367e-18 ,6.55883724578e-42;	3.5722480958e+14 ,1.52466048863e+41 ,1.17543012543e+29 ,5.41511838239e+23 ,1.0
