0;	0.2 ,0.2 ,0.2 ,0.2 ,0.2;	1.00237136001 ,1.00237136001 ,1.00237136001 ,1.00237136001 ,1.00237136001
1;	0.2 ,0.2 ,0.2 ,0.2 ,0.2;	1.0 ,1.0 ,1.0 ,1.0 ,1.0
2;	0.2 ,0.2 ,0.2 ,0.2 ,0.2;	1.0 ,1.0 ,1.0 ,1.0 ,1.0
3;	0.204097113824 ,0.16250053182 ,0.164435170572 ,0.260353042838 ,0.208614140946;	10.7185730587 ,8.53404435637 ,8.6356458265 ,13.6729670421 ,10.9557938812
4;	0.170628462879 ,0.200463410223 ,0.145359904719 ,0.281781039112 ,0.201767183066;	0.215462181401 ,0.253136451732 ,0.18355414818 ,0.355820807034 ,0.254782799217
5;	0.209311488574 ,0.193843743627 ,0.204379104885 ,0.195431578354 ,0.19703408456;	0.446849743226 ,0.413828345763 ,0.436319817708 ,0.417218143164 ,0.420639262049
6;	0.182890422447 ,0.152830687106 ,0.168812015326 ,0.238756533182 ,0.256710341939;	1.22967534895 ,1.02756681286 ,1.13501828622 ,1.60529468588 ,1.72600825718
7;	0.202377493522 ,0.179395427075 ,0.213805380429 ,0.2156248296 ,0.188796869374;	0.90578393757 ,0.802922763246 ,0.956931899825 ,0.965075235361 ,0.845000937438
8;	0.188527828708 ,0.221013362597 ,0.191667002336 ,0.186816779932 ,0.211975026428;	0.72187494291 ,0.846262377285 ,0.733894870149 ,0.715323320022 ,0.811654497638
9;	0.199094026066 ,0.200761864752 ,0.201097979328 ,0.200301984463 ,0.198744145391;	3.14076913327 ,3.16707979847 ,3.17238210866 ,3.1598250463 ,3.13524965864
10;	0.199651616344 ,0.196943388872 ,0.201828906247 ,0.199843401321 ,0.201732687216;	0.963466863859 ,0.950397661233 ,0.973973899631 ,0.964392368364 ,0.973509571566
11;	0.200130378039 ,0.199821609968 ,0.200230264325 ,0.19988956722 ,0.199928180449;	1.86019841471 ,1.85732843624 ,1.86112685102 ,1.85796009433 ,1.8583190017
12;	0.199715027658 ,0.200463753131 ,0.199791711752 ,0.199780295693 ,0.200249211767;	0.99856123279 ,1.00230480803 ,0.99894464792 ,0.998887568419 ,1.00123211614
