1;	4.31938742268e-12 ,4.31938742268e-12 ,4.31938742268e-12 ,4.31938742268e-12 ,0.999999999983;	4.31938742275e-12 ,4.31938742275e-12 ,4.31938742275e-12 ,4.31938742275e-12 ,1.0
2;	0.249443751501 ,0.249443751501 ,0.249443751501 ,0.249443751501 ,0.00222499399614;	112.10985375 ,112.10985375 ,112.10985375 ,112.10985375 ,1.0
3;	0.273149217541 ,0.0833176093469 ,0.409755574173 ,0.209211864745 ,0.0245657341954;	11.1191147543 ,3.39161893898 ,16.679964495 ,8.5164100157 ,1.0
4;	0.238500810877 ,0.2730125907 ,0.276209207895 ,0.211688997742 ,0.000588392785251;	405.342854052 ,463.997175941 ,469.429970623 ,359.774971836 ,1.0
5;	8.26278816602e-09 ,1.22935911362e-07 ,2.13998441977e-09 ,7.2290419795e-09 ,0.999999859432;	8.2627893275e-09 ,1.22935928643e-07 ,2.13998472058e-09 ,7.22904299567e-09 ,1.0
6;	0.24828618158 ,0.214297929618 ,0.256446878599 ,0.280969010201 ,2.15691027919e-12;	115111965470.0 ,99354123203.6 ,118895477978.0 ,130264579344.0 ,1.0
7;	1.36184471863e-31 ,8.02721418515e-51 ,6.47421969793e-34 ,1.3068294876e-55 ,1.0;	1.36184471863e-31 ,8.02721418515e-51 ,6.47421969793e-34 ,1.3068294876e-55 ,1.0
8;	0.242125679843 ,0.258145309396 ,0.238904670403 ,0.260824340358 ,3.14507950651e-58;	7.69855513482e+56 ,8.20791044747e+56 ,7.59614088955e+56 ,8.2930921084e+56 ,1.0
9;	0.228999693501 ,0.265872820066 ,0.248223285084 ,0.224370276043 ,0.0325339253061;	7.03879692802 ,8.17217158904 ,7.629675262 ,6.89650184944 ,1.0
10;	0.222992091055 ,0.22454252005 ,0.224258413433 ,0.224641630004 ,0.103565345459;	2.15315354829 ,2.16812408683 ,2.16538082734 ,2.16908106673 ,1.0
11;	0.223294792911 ,0.239222641029 ,0.240432495635 ,0.240389187398 ,0.0566608830274;	3.94089857024 ,4.22200693402 ,4.24335948875 ,4.24259514772 ,1.0
12;	0.0314190704308 ,0.1016876992 ,0.00659915625275 ,0.0217032048064 ,0.83859086931;	0.0374665067087 ,0.121260203184 ,0.00786933950066 ,0.025880564171 ,1.0
