1;	3.20672117735e-14 ,3.20672117735e-14 ,3.20672117735e-14 ,3.20672117735e-14 ,1.0;	3.20672117735e-14 ,3.20672117735e-14 ,3.20672117735e-14 ,3.20672117735e-14 ,1.0
2;	0.249674357058 ,0.249674357058 ,0.249674357058 ,0.249674357058 ,0.00130257176771;	191.678004427 ,191.678004427 ,191.678004427 ,191.678004427 ,1.0
3;	0.268386568807 ,0.474871342966 ,0.256636056615 ,0.000106030763453 ,8.47676096578e-10;	316614529.879 ,560203767.552 ,302752499.04 ,125084.05496 ,1.0
4;	1.0832101005e-11 ,1.97670124386e-11 ,4.16358641777e-10 ,4.12675927673e-10 ,0.99999999914;	1.08321010143e-11 ,1.97670124556e-11 ,4.16358642135e-10 ,4.12675928028e-10 ,1.0
