2;	0.249994735637 ,0.249994735637 ,0.249994735637 ,0.249994735637 ,2.10574506955e-05;	11872.0323392 ,11872.0323392 ,11872.0323392 ,11872.0323392 ,1.0
3;	4.90927441242e-05 ,3.22553777649e-08 ,0.999946764856 ,9.34398366163e-07 ,3.17574626372e-06;	15.4586481562 ,0.0101567868105 ,314869.854773 ,0.294229541206 ,1.0
4;	6.85993068114e-27 ,2.71388602613e-25 ,5.86153508892e-26 ,1.38271307158e-26 ,1.0;	6.85993068114e-27 ,2.71388602613e-25 ,5.86153508892e-26 ,1.38271307158e-26 ,1.0
