2;	0.2 ,0.2 ,0.2 ,0.2 ,0.2;	6138.97759384 ,6138.97759384 ,6138.97759384 ,6138.97759384 ,6138.97759384
3;	0.112226676153 ,0.214540208754 ,0.152273062169 ,0.232251836108 ,0.288708216817;	15095.2307639 ,28857.0781056 ,20481.7347476 ,31239.4092169 ,38833.1661035
4;	0.237651387641 ,0.165374309037 ,0.164718373384 ,0.205385469801 ,0.226870460137;	3.96729134974e-05 ,2.76071632581e-05 ,2.74976630415e-05 ,3.42865238781e-05 ,3.7873173094e-05
