2;	0.2 ,0.2 ,0.2 ,0.2 ,0.2;	1.9669061462e+13 ,1.9669061462e+13 ,1.9669061462e+13 ,1.9669061462e+13 ,1.9669061462e+13
3;	0.1013574508 ,0.244406599777 ,0.248435064645 ,0.169214779839 ,0.236586104939;	7.06871038806e+25 ,1.70450169881e+26 ,1.7325963788e+26 ,1.18011084791e+26 ,1.64996124552e+26
4;	0.0014735822578 ,0.761814763049 ,0.0468490084844 ,0.025100181124 ,0.164762465084;	5.48418940154e-34 ,2.83522445208e-31 ,1.74356629529e-32 ,9.3414634011e-33 ,6.13191805213e-32
