3;	0.541314226326 ,0.179511630785 ,0.149064291582 ,0.130109851307 ,1.04631930108e-26;	5.17350894482e+25 ,1.71564866098e+25 ,1.42465394099e+25 ,1.24350044172e+25 ,1.0
4;	1.15207297019e-35 ,4.91556754305e-39 ,6.36125849218e-40 ,1.54290196142e-39 ,1.0;	1.15207297019e-35 ,4.91556754305e-39 ,6.36125849218e-40 ,1.54290196142e-39 ,1.0
