3;	0.316549983787 ,0.300350505677 ,0.228569184557 ,0.154530325979 ,1.20459607741e-16;	2.62785169007e+15 ,2.49337110846e+15 ,1.89747575012e+15 ,1.282839359e+15 ,1.0
4;	4.17022877921e-11 ,4.33777413828e-11 ,2.8990076256e-11 ,2.9474024478e-11 ,0.999999999856;	4.17022877981e-11 ,4.3377741389e-11 ,2.89900762602e-11 ,2.94740244822e-11 ,1.0
