3;	0.220926872743 ,0.189197048274 ,0.19073037703 ,0.177712094139 ,0.221433607813;	12489403.8496 ,10695658.3131 ,10782340.2175 ,10046392.6597 ,12518050.5183
4;	0.101915479611 ,0.289378781364 ,0.177347553248 ,0.29390277511 ,0.137455410667;	0.0314550950053 ,0.0893135870535 ,0.0547363772183 ,0.0907098681053 ,0.0424241049352
